eps:         8.0
min_samples: 40
Silhouette score including outliers: 0.03326862070926876
Silhouette score excluding outliers: 0.49706309818484823

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            5869                16                21         1       246             0         29378                 0               372              0            408
           0           10706                16                21         1        25            26           551                 0                13              1             35
           1              64                20                20        20        20          3197          3218                51                51             16             18
           2             130                17                17        19        19          2385          2413                30                30             27             30
           3              51                16                20        28        31          1649          1662                 0                 2              9             14
           4             174                16                21         1        15           560           608                 0                 8              8             27
           5             127                16                21         2        16           685           714                 0                 5              9             33
           6              53                20                20        29        29          4414          4433                55                55             13             15
           7              76                18                18        17        17          4561          4583                 8                 8             84             84
           8             101                16                17       121       121           761           771                 3                 4              6              8
           9              56                16                21         3        11           804           818                 0                 8              3             16
          10              82                16                20         3        18          1104          1126                 0                 4             11             31
          11              69                16                20         3        15           625           645                 0                 7             10             27
          12              71                16                20         2        16           727           742                 0                 5             15             31
          13              88                20                20        21        21          1918          1934                 2                 2             33             34
          14              40                20                20        59        59         17724         17735               238               238             29             30
          15              42                16                20         2        15           611           624                 0                 6             10             21
          16              18                16                20         3        13           722           734                 0                 5              9             19
          17              51                17                20         5        19          1424          1440                 0                 2             24             35
