eps:         3.0
min_samples: 15
Silhouette score including outliers: -0.6038863650816536
Silhouette score excluding outliers: -0.18847251929711997

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            9611                16                21         1       246             0         29378                 0               372              0            408
           0            6382                16                21         1        14            32           295                 0                 7              1             17
           1              60                20                20        20        20          3203          3211                51                51             16             17
           2             172                16                20         1         8           295           322                 0                 2              6             18
           3              29                17                18        24        24           435           437                 0                 0              9             10
           4             120                17                17        19        19          2395          2408                30                30             28             30
           5              32                20                20        61        61          5401          5405                92                92             20             21
           6             104                16                20         2         9           325           342                 0                 2              5             16
           7              47                16                16        30        30          1658          1659                 0                 0              9             10
           8              27                17                17       123       123          1487          1492                 1                 1              8              9
           9              27                16                18         3         7           525           527                 0                 0             23             26
          10              40                16                19         4         7           698           706                 0                 0             13             16
          11              22                20                20        19        19          8219          8222               105               105             20             20
          12              38                16                20         7        11           380           387                 0                 3              4              8
          13              29                20                20        29        29          4418          4422                55                55             13             15
          14              83                16                20         2         7           344           357                 0                 2              6             17
          15              15                17                19        15        17           659           662                 0                 1             13             14
          16              19                16                20         7         9           394           398                 2                 5              5              9
          17              73                18                18        17        17          4564          4576                 8                 8             84             84
          18              23                20                20        14        14          1137          1145                 0                 0             17             18
          19              35                19                20        60        60          5138          5144                11                11             32             32
          20              97                16                16       121       121           761           766                 3                 3              6              6
          21              21                16                19        12        16           136           142                 0                 0              2              7
          22              25                17                17        12        12          1317          1322                 0                 0             26             26
          23              40                19                19        16        16           521           521                 4                 4              6              6
          24              45                17                20        11        11          1113          1119                 0                 1             18             18
          25              34                20                20         9         9          1431          1438                 0                 0             27             28
          26              18                16                19         2         4           434           437                 0                 1             16             19
          27              37                20                20        59        59         17724         17728               238               238             29             30
          28              52                18                18        19        19           518           528                 0                 1              5              5
          29              28                20                20         5         5          2010          2013                 5                 5             45             45
          30              22                16                19         2         7           318           323                 0                 2             12             15
          31              19                18                18        11        11           477           480                 4                 5             15             15
          32              21                16                19         9        12           522           529                 0                 1              9             11
          33              16                20                20        14        14          1164          1164                 0                 0             22             22
          34              36                17                17        16        16          5285          5290                 0                 0            108            108
          35              85                20                20        21        21          1918          1926                 2                 2             33             34
          36              24                19                19        14        14          3196          3197                 0                 0             47             47
          37              17                17                17        22        22          2638          2643                29                29              3              5
          38              17                16                19         2         6           727           731                 0                 0             20             23
          39              20                20                20        14        14          1787          1789                20                20             25             25
          40              18                17                19        11        12           679           682                 0                 0             23             25
          41              19                16                20         3         8           452           457                 0                 2             11             16
          42               4                16                19        10        12           165           167                 0                 1              6              8
          43              35                20                20         6         6          1300          1305                 0                 0             17             18
          44              20                20                20        11        11          3535          3542                54                54             13             14
          45              21                18                19         4         5           692           699                 0                 1             19             22
          46              15                16                19         3         7           446           450                 0                 2             14             18
          47              31                18                18         4         4           809           809                 0                 0              5              5
          48              27                18                18        17        17           420           427                 2                 2             16             16
          49              16                18                19         9        10           456           459                 0                 0             18             18
