eps:         10.0
min_samples: 15
Silhouette score including outliers: 0.18743830992399366
Silhouette score excluding outliers: 0.2822431742914957

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            1446                16                21         1       181           116         27308                 0               315              1            305
           0           15309                16                21         1       246             0         29378                 0               372              0            408
           1              18                16                21         8        22           226          7081                 5               146              1             30
           2             130                16                21         2        70           160          8109                 2               113              1             50
           3              88                16                20         9        61          1013          8388                18               124              4             34
           4              26                17                17       123       123          1487          1492                 1                 1              8              8
           5              31                17                20         6        29           523          4653                 2                16              5             48
           6              24                16                21         2        17           475          3376                 1                 7             10             80
           7              23                20                20        19        19          8219          8234               105               105             20             20
           8              24                16                20         7       121           216          7201                 1                37              2             68
           9              24                18                20         6        26           600          4973                15               102              2             16
          10              60                17                21         3        29           661          4547                 8                55              2             13
          11              11                16                20         2        38           212          3323                 1                16              3             48
          12             103                17                21         4        59           557          4654                 1                 8              9             86
          13              57                20                20        59        59         17658         17769               236               238             29             29
          14              17                19                19        16        46           659           674                 1                 1             12             14
          15              37                19                20        60        60          5123          5149                11                11             31             32
          16              28                16                20         2        16           437           881                 1                 2             12             29
          17             105                16                20        10       121           240          3345                 1                14              2             26
          18              20                16                21         6        40           408          4364                 5                55              2             22
          19              16                20                20        29        29          3379          3413                14                14             12             12
          20              16                18                21         5        44           359          1464                 1                 4              5             22
          21              47                18                20        11        14          1113          5637                 1                 5             18             83
          22              36                16                20         2        18           509          4295                 1                 8              9             76
          23              89                20                20        10        21           951          1934                 1                 2             18             34
          24              16                16                17        22        22          2623          2649                29                29              4              4
          25              18                16                20         5        25           129          2592                 3                57              1             19
          26              17                18                20         7        39           758          7641                 1                10             13            144
          27              16                16                20         4        70           221          5212                10               158              1             23
          28              16                17                20         4        46           287          4984                 3                50              2             34
