eps:         9.5
min_samples: 10
Silhouette score including outliers: 0.20462872045277722
Silhouette score excluding outliers: 0.27809658817147254

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            1114                16                21         1       181           136         27308                 0               291              1            305
           0           15427                16                21         1       246             0         29378                 0               372              0            408
           1              20                16                21         8        22           226          7081                 4               146              1             30
           2             129                16                21         2        70           160          8109                 2               113              1             50
           3              87                16                20         9        61          1013          8388                18               124              4             34
           4              48                16                20         2        22           429          2200                 1                 5              9             49
           5              13                20                20        19        19          2305          2328                 2                 2             15             15
           6              12                18                20        11        44           868           891                 1                 1             18             20
           7              25                16                20         3       113           261         15558                 0                 0              1             54
           8              26                17                17       123       123          1487          1492                 1                 1              8              8
           9              10                20                20        22        22          3101          3117                54                54              5              5
          10              36                16                21         2        41           470          6117                 1                13              9            133
          11              23                20                20        19        19          8219          8234               105               105             20             20
          12              22                16                20         7        39           216          6437                 1                32              2             55
          13              24                18                20         6        26           600          4973                15               102              2             16
          14              60                17                21         3        29           661          4547                 8                55              2             13
          15             103                17                21         4        59           557          4654                 1                 8              9             86
          16              57                20                20        59        59         17658         17769               236               238             29             29
          17              17                19                19        16        46           659           674                 1                 1             12             14
          18              10                17                19         5        17           610          4221                 5                35              2             14
          19              14                19                19        64        64          7405          7416                 1                 1             99             99
          20              12                17                19         4        16           308          1281                 5                24              2              8
          21              16                17                20         4        46           287          4984                 3                50              2             34
          22              37                19                20        60        60          5123          5149                11                11             31             32
          23             105                16                20        10       121           240          3345                 1                14              2             26
          24              36                16                20         2        40           126          3092                 2                57              1             26
          25              20                16                21         6        40           408          4364                 5                55              2             22
          26              16                20                20        29        29          3379          3413                14                14             12             12
          27              10                19                19        55        55          7846          7846                88                88             10             10
          28              47                18                20        11        14          1113          5637                 1                 5             18             83
          29              16                17                20         6        27           320          2710                 1                 8              4             31
          30              39                16                20         2        22           503          4295                 1                 8              9             76
          31              16                16                20         4        76           118          8139                 1                59              1             66
          32              88                20                20        21        21          1918          1934                 2                 2             33             34
          33              15                16                20         4        70           221          5212                10               158              1             23
          34              16                16                17        22        22          2623          2649                29                29              4              4
          35              15                16                20         9        33           563          1963                 3                10              4             14
          36              13                16                20         6        24           511          5382                11               145              3             31
          37              10                20                20        25        25          1698          1710                 1                 1             37             37
          38              18                18                20         7        39           758          7641                 1                10             12            144
          39              11                19                20        13        29          1414          4601                17                56              5             16
          40              15                16                20         3        73           323          4567                 2                32              3             41
          41              11                16                20         9        22           424          7598                 8               137              2             36
          42               9                16                20         6        67           528         13217                13               315              2             51
