eps:         9.5
min_samples: 20
Silhouette score including outliers: -0.5071775805203147
Silhouette score excluding outliers: -0.16578684275928063

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            8297                16                21         1       246             0         29378                 0               372              0            408
           0            7032                16                21         1        22            23           555                 0                 0              2             35
           1              53                16                21         2        13           219           241                 1                 1              6             16
           2             104                16                20         2        13           555           595                 0                 0             13             37
           3              62                20                20        20        20          3197          3218                51                51             17             17
           4             334                16                20         1        15            68           178                 1                 1              3             12
           5              38                17                19        14        24           423           445                 0                 0              9             11
           6             131                17                17        19        19          2385          2417                30                30             27             30
           7              33                20                20        61        61          5401          5411                92                92             20             20
           8              97                16                21         2        19           718           752                 0                 0             14             30
           9             105                16                20         2        15           614           672                 0                 0             14             26
          10              48                16                16        30        30          1654          1662                 0                 0              9              9
          11              26                17                17       123       123          1487          1492                 1                 1              8              8
          12              91                16                20         2        21           669           709                 0                 0             17             34
          13              41                16                20         2        12           584           607                 0                 0             14             27
          14              59                16                20         2        16           687           715                 0                 0             13             19
          15              22                20                20        19        19          8219          8222               105               105             20             20
          16              31                17                20         9        13           378           391                 1                 1              6              6
          17              43                20                20        29        29          4414          4430                55                55             13             13
          18             104                16                19         1        10            79           123                 3                 6              3              8
          19              76                18                18        17        17          4561          4583                 8                 8             84             84
          20              28                17                20        14        17          1126          1152                 0                 0             17             19
          21              36                19                20        60        60          5138          5149                11                11             32             32
          22              99                16                17       121       121           761           771                 3                 3              6              6
          23              34                17                20         3        13          1317          1332                 0                 0             24             27
          24              45                19                19        16        16           512           535                 4                 4              6              6
          25              22                19                20         4        10           459           475                 8                 9              9             11
          26              46                20                20        11        11          1113          1122                 1                 1             18             19
          27              42                16                20         6        19          1424          1443                 0                 0             26             35
          28              39                20                20        59        59         17724         17739               238               238             29             29
          29              24                16                19         2        11           132           146                 2                 2              4              6
          30              52                18                18        19        19           518           535                 0                 0              5              5
          31              31                20                20         5         5          2003          2018                 5                 5             45             46
          32              20                17                20         1        14           165           181                 2                 2              5              8
          33              27                16                18         5        12           467           490                 4                 4             12             15
          34              20                16                18         2         7           130           145                 3                 3              3              3
          35              15                16                20         2         7           180           187                 1                 1              7             13
          36              40                17                17        16        16          5276          5301                 0                 0            107            108
          37              88                20                20        21        21          1918          1934                 2                 2             33             34
          38              19                16                20        14        19          1156          1164                 0                 0             21             23
          39              29                19                19        14        14          3190          3202                 0                 0             47             49
          40              21                20                20        14        14          1787          1795                20                20             25             25
          41             127                16                18         2        10            87           102                 0                 0              1              1
          42              36                20                20         6         6          1300          1309                 0                 0             17             18
          43              22                20                20        11        11          3529          3547                54                54             13             13
          44              31                18                18         4         4           809           809                 0                 0              5              5
          45              28                18                18        17        17           420           433                 2                 2             16             16
          46              20                16                21         2         9           242           253                 1                 1              8             14
