eps:         0.5
min_samples: 5
Silhouette score including outliers: -0.16372027827769928
Silhouette score excluding outliers: 1.0

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1           15072                16                21         1       181             0         29378                 0               315              0            408
           0               5                16                20         2         7            47           647                 0                 7              6             10
           1               7                16                20         2        20            40          2012                 0                 5              2             45
           2              15                16                19         2        25            88           460                 0                 3              1             23
           3              13                16                19         2        33            62          1975                 0                11              1             61
           4               5                17                20         5         6           389          1194                 0                 2             16             26
           5              65                16                20         2        88            58          6026                 0               148              1             61
           6              32                16                20         2        76            67          1917                 0                45              2             34
           7              36                20                20        20        20          3203          3238                51                51             17             17
           8               5                16                18         2        21           122           321                 0                 1              7             13
           9             350                16                21         1        50            34          3635                 0               372              1             99
          10              12                17                21         4        26           228          6803                 0                54             12             45
          11               9                16                19         2         9            73           415                 0                 0              2             11
          12              11                16                20         2        36            37          1502                 0                 7              2             20
          13               7                16                20         4        19           344          2328                 0                 8              7             19
          14              20                16                20         2        57           224         12576                 0                 4              3            255
          15               7                17                17        21        24           414           435                 0                 0              9              9
          16              48                17                18        14        17          4334          5707                 0                 8             63             84
          17              34                16                19         2        10            84           396                 0                 6              3             15
          18               6                16                20        14        42           621          2266                 0                 0             11             18
          19              62                16                20         1        25            32          2922                 0                 4              2             43
          20              25                16                19         3        27           112          1042                 0                 4              2             29
          21              12                16                18         2        25           103           656                 0                 0              1             19
          22              16                16                18         1        15           148          1121                 0                 1              7             74
          23               9                16                18         5        13            84          4090                 0                 4              5             55
          24               9                16                20         2        23            68          1434                 0                 1              3             30
          25               5                17                20         4        17           115          1107                 0                 4              6             15
          26               9                18                20         9        64          1214          7405                 0                 5             13             99
          27              21                16                19         2        73            49          1009                 0                 8              1             22
          28              10                16                20         2        27           148          2508                 0                40              6             29
          29              17                16                19         1        24            53           368                 0                 4              2             11
          30              11                16                19         2        11            95           517                 0                 1              4             10
          31              10                16                19         5        14           115           681                 0                 3              5             14
          32               5                16                17         2        19           141          2989                 0                10              7            181
          33               7                19                20         5        14          1344          2186                 0                22             28             35
          34              22                17                19         2         2            75           147                 0                 0              4              7
          35               5                16                19         3         7            71          3548                 0                 0              4             88
          36               9                16                18         4        27           108           769                 0                12              3             31
          37               7                16                20         2        28            79          1378                 0                 5              3             15
          38               6                17                17        18        18          2440          2459                 0                 0             30             31
          39               6                17                17        28        28          4348          4514                 0                 0             30             31
          40               8                16                19         2        23            71           382                 0                 3              3             22
          41              32                17                19         3         4            79           536                 0                 0              3             14
          42              10                20                20        19        19          8219          8222               105               105             20             20
          43               5                16                20         3        16           354          5288                 0                 0             10            108
          44              18                16                19         2        10            44          1455                 0                 4              3            148
          45              14                19                19         9         9           310          1169                 0                 1              5             26
          46              32                17                17        19        19          2362          2407                28                30             28             29
          47               6                16                16        30        30          1658          1658                 0                 0              9              9
          48              25                16                20         2        29            52          1612                 0                 5              3             24
          49               5                16                17         3        69            58          2897                 0                18              1              6
          50               8                20                20        19        19          2457          2493                11                11             48             49
          51              13                17                18        14        17          4358          4570                 0                 8             61             84
          52              16                20                20        61        61          5373          5422                92                92             19             21
          53               6                16                18         3        21            65          1102                 0                 2              3             27
          54               5                19                19         5         7           699           772                 0                 0             15             15
          55               6                16                20        14        42           621          4357                 0                25             11             74
          56              21                20                20        59        59         17658         17769               236               238             29             30
          57              15                16                20         2        22            75          3109                 0                54              3             11
          58               9                16                20         2        10            82           532                 0                 9              4             14
          59               5                19                19        16        16           660           661                 1                 1             13             13
          60               6                16                19         3         6            68           290                 0                 3              3             13
          61              20                17                19         2        19           146          3064                 0                46              8             34
          62               7                17                17        19        19          2263          2401                27                30             28             29
          63               6                20                20        16        19          1967          8219                 1               105             20             61
          64              24                17                19         3         5            45           181                 0                 0              4             18
          65               5                16                19        28        70           783          5212                 0               158             20             74
          66              10                20                20         9         9           395           397                 5                 5              8              8
          67               7                16                19         2         9           110           688                 0                 2              4             13
          68               7                16                20         1         9            52           661                 0                 4              2             11
          69              21                16                20         2        64            70          7408                 0                 7              3             99
          70               5                20                20        22        22          2871          2938                65                67             13             14
          71               8                16                20         5        25           399          7589                 0               137             15             65
          72               6                16                19         4       246           399          2076                 0                 9             10             14
