eps:         1.5
min_samples: 5
Silhouette score including outliers: -0.001964320600345307
Silhouette score excluding outliers: 0.06819553416825948

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1            4783                16                21         1       172             0         29378                 0               240              0            367
           0           12427                16                21         1       246            22         27308                 0               372              1            408
           1              73                16                20         2        54           161          5626                 0                31              9             99
           2              39                16                20         3        76           119         10186                 0               137             10             80
           3              20                16                18         1        10            44           426                 0                 3              3             15
           4              42                16                20         3        57            78          9725                 0                55              4             82
           5               7                16                20         2         3           171          1396                 1                 7             12             33
           6               7                18                18         2         7           462           522                 0                 0             11             13
           7               5                19                19         5         5           554           625                18                22             14             17
           8              11                17                19         5        16           160           704                 0                 1              7             14
           9              25                17                19         3         5            45           181                 0                 0              4             18
          10               5                20                20         5         5           185           263                 1                 1             10             14
          11               7                20                20        22        22          2871          2938                65                67             13             14
          12              34                19                20        60        60          4802          5157                10                11             21             32
          13              23                19                21        24        29          3159          4442                41                55              8             14
          14               5                17                19         3        15           211          1172                 0                 5              8             30
          15               7                20                20        26        26          4942          4960               102               102             16             18
          16              20                17                17        12        12          1317          1327                 0                 0             26             26
          17              11                20                20        33        33          3255          3309                48                48             19             20
          18              12                21                21        18        18          4275          4361                54                55             22             22
          19              12                16                20         2        17           119          1115                 0                 4              4             18
          20              23                20                20        29        31          1649          3413                 2                14             12             15
          21              22                16                19         3        11           353           722                 0                 0              5             23
          22               6                16                18         2         7            70           274                 0                 0              3             15
          23               8                18                18        18        18           414           423                 2                 2             12             12
          24               8                16                18         1         6           117           203                 0                 0              7             10
          25               5                20                20        16        16          1430          1691                 6                 7             24             30
          26               5                16                20         2        48            72          8388                 0               124              4             34
          27               7                16                18         2        24           206           786                 0                15              3             61
          28              50                16                18         2        19            50           535                 0                 3              4              5
          29               9                16                18         5        19           167           783                 0                 0              4             14
          30               8                18                18        10        10           180           202                 2                 2              5              5
          31               5                16                17         1         3            75           221                 0                 0              7             12
          32               6                20                20        27        27          1263          2225                 5                17             14             18
          33               5                16                16         6         6           856           883                 0                 0             36             37
          34               8                16                19         1        11            94           796                 0                 0              5             35
          35               5                17                17         2         3           166           244                 0                 0              4              8
          36               6                16                19         2        16           114           465                 0                 2              5             18
          37              10                16                18         2         6           190           290                 0                 0             11             11
          38               7                16                20         5        33           366          5301                 0                16             15             61
          39               8                20                20        25        25          1698          1707                 1                 5             37             37
          40               5                16                18         2         3           661          1499                 0                 0             34             90
          41              10                20                20        29        29          4414          4472                54                55             13             15
          42              13                17                19        16        16          1378          2134                 0                 0             34             37
          43               6                19                20         5        19           225          2506                 0                 9              8             33
          44              29                19                19         5         6           282           837                 0                 0              9             24
          45               9                16                19         3         8           511          1759                 0                 0             23             70
          46               5                20                20        21        21          2659          2667                26                26             19             20
          47               5                16                19         2        23           655          1378                 0                 0              7             36
