eps:         1.0
min_samples: 25
Silhouette score including outliers: -0.04542530905380957
Silhouette score excluding outliers: 0.1666703279213736

  Cluster ID    Cluster size    Min Dr Scratch    Max Dr Scratch    Min CC    Max CC    Min blocks    Max blocks    Min procedures    Max procedures    Min sprites    Max sprites
------------  --------------  ----------------  ----------------  --------  --------  ------------  ------------  ----------------  ----------------  -------------  -------------
          -1           11026                16                21         1       246             0         29378                 0               315              0            408
           0            6355                16                21         1       171            23         17769                 0               372              1            260
           1              42                20                20        20        20          3197          3238                51                51             17             17
           2              33                17                17        20        24           296           598                 0                 0              7             11
           3              74                17                18        14        18          4295          5716                 0                 8             61             88
           4              46                16                20         2        29            79          8234                 0               105              3             61
           5              36                17                19         3         4            79           536                 0                 0              3             14
           6              31                16                16        23        30           508          1673                 0                 0              5              9
           7              25                17                19         3         5            45           181                 0                 0              4             18
           8              29                19                19        60        60          4802          5157                10                11             21             32
           9              34                17                17        16        16          5094          5295                 0                 0            103            108
          10              48                16                18        18        19           457           535                 0                 1              4              5
          11              33                20                20        11        16          1556          3557                18                54              4             14
          12              28                19                19         5         6           282           836                 0                 0              9             24
          13              28                18                18         1         2           104           113                 0                 0              2              3
